GeneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rpap1	407.956544919685	-0.10248624550676	0.237801740824968	-0.430973487205016	0.666487648423291	0.911698530408454
Tssc4	202.899985039007	0.153531798476334	0.356509675974967	0.430652542757674	0.666721030462447	0.911698530408454
Wdr4	295.568418032768	-0.128005474766698	0.29678300876668	-0.431309984013712	0.66624299179492	0.911698530408454
Mterfd3	70.8908953558021	0.17263581213283	0.401247094812715	0.430248129804924	0.667015154452111	0.911940295822357
Armc5	406.651869502822	0.120870067149003	0.281144169395854	0.429922012641196	0.667252372268187	0.911940509444656
Efhd2	660.664363618763	-0.0976852463190331	0.227300400758754	-0.429762754455993	0.667368228854429	0.911940509444656
Plcxd2	32.7523352489892	-0.169015011437056	0.393211943695657	-0.429831835341889	0.667317973159761	0.911940509444656
Pogk	92.7342843526988	0.152147074742155	0.353730780443374	0.430121106654757	0.667107547210074	0.911940509444656
Ect2	53.7573597995129	0.173145154158478	0.403082049370751	0.429553125545466	0.667520741047589	0.912028338330189
Grinl1a	540.5931924284	0.107098141407982	0.249731330634729	0.428853444763122	0.668029882105931	0.912580727187492
Haus5	317.462165900466	0.135506524709999	0.316087460350186	0.428699463622741	0.668141951038638	0.912580727187492
Rars	430.184414967196	0.095050637851975	0.221752669641714	0.428633567323218	0.668189913250284	0.912580727187492
Gm9843	79.2230553117967	-0.132374678722184	0.309693665570658	-0.427437475927263	0.6690607162241	0.912805116538054
Ick	22.2408470929668	-0.163312294821286	0.381874327070482	-0.42765979078542	0.668898828281138	0.912805116538054
Ifih1	15.7642172193815	-0.12802945542419	0.299439595965293	-0.427563545867959	0.668968911189318	0.912805116538054
Rpl22l1	1231.95545926599	0.0711871880671233	0.166270744599709	0.428140189294899	0.668549058410314	0.912805116538054
Slc11a2	63.1019028194789	-0.172797956195293	0.403732911149046	-0.428000669312544	0.668650633094649	0.912805116538054
Zfp445	206.630360680388	-0.139290331122448	0.325853321578725	-0.42746328454656	0.669041921799708	0.912805116538054
Zfp605	14.3155910059642	0.172017023419371	0.402240730746257	0.427646954350537	0.668908175254127	0.912805116538054
Zswim7	95.7620422253308	0.166418831504358	0.388661631608681	0.428184358758404	0.668516902995491	0.912805116538054
Mccc1	78.0261211299078	-0.159121469100719	0.372622782000895	-0.427030972841421	0.669356768373938	0.913088499130661
Rit1	357.954251008497	0.109427278455323	0.256332922253104	0.426895138921228	0.669455706323905	0.913102953360238
Glyctk	60.918669173457	-0.171599479677062	0.402456104995082	-0.426380610325589	0.669830527794241	0.913252649423727
Mcrs1	637.088184242871	-0.107077543055009	0.251115625331856	-0.426407328948579	0.669811061907198	0.913252649423727
Mrpl50	135.808935542354	0.13532500902255	0.317359616068858	0.426409039369359	0.669809815785498	0.913252649423727
Lrrc57	64.1767469810061	0.148197975892513	0.347848663708384	0.426041527118683	0.670077586561202	0.913348534181271
Sav1	73.1729166661894	0.168251779562827	0.394852602423274	0.426112879920859	0.670025595366462	0.913348534181271
D8Ertd82e	326.122921127349	0.117781463943622	0.276576119450235	0.425855508341581	0.670213136509846	0.913404193170115
Dnaja2	1099.65387296573	0.0939130772301574	0.220614033430656	0.425689498395742	0.670334115299167	0.913404193170115
Lonrf1	45.7769057237195	0.169761045054826	0.3988543108574	0.425621688004068	0.670383534190063	0.913404193170115
2810408P10Rik	20.935558617357	0.171625462798626	0.403721464041458	0.425108591157298	0.670757515379253	0.913432105264817
Pibf1	24.2207034688471	0.158824706444101	0.373408497946538	0.425337685986035	0.670590524815908	0.913432105264817
Qtrtd1	105.090762806387	0.166645603088237	0.391989548803041	0.425127668829687	0.670743608764597	0.913432105264817
Zfp94	79.4960361101615	0.152574560632704	0.358689918058051	0.425366181070111	0.670569755470992	0.913432105264817
1810009A15Rik	652.227836811968	0.0938173514861054	0.221117415850798	0.424287481495396	0.671356167752788	0.91365064062861
Acap2	368.125375396154	-0.0981395085578646	0.23119886005268	-0.424480936175477	0.671215105550893	0.91365064062861
Ctage5	272.262207111255	0.116552892428056	0.274487430489775	0.424620144609491	0.671113605489711	0.91365064062861
Ell	120.841855809482	-0.14812068971111	0.348986270678413	-0.424431280414472	0.671251312156207	0.91365064062861
Gtpbp8	22.4975910558983	0.169249576912668	0.398907963294939	0.424282271816996	0.671359966677079	0.91365064062861
1110002N22Rik	70.0204691025488	-0.170455513316879	0.404740926024804	-0.42114721382644	0.673647586974469	0.91376417316458
Agtrap	63.8759612338044	-0.166915026052092	0.39498494044426	-0.42258579748472	0.672597490583266	0.91376417316458
C130022K22Rik	167.666562433039	-0.140894443266313	0.333246560663665	-0.422793390532582	0.672446010362258	0.91376417316458
Coq4	102.395753045026	0.161771533740847	0.383764709243264	0.421538327637891	0.673362029770726	0.91376417316458
Cox15	64.5054106508625	-0.166458565387848	0.393319401729497	-0.423214732494506	0.672138598878432	0.91376417316458
Dom3z	281.647608825737	0.107778072124653	0.255879292727697	0.421206698579352	0.673604153360395	0.91376417316458
Ehmt2	1073.094963358	-0.0802244120018403	0.190480165541637	-0.421169373586586	0.673631406592299	0.91376417316458
Ggct	328.035312721469	0.110066790167466	0.260893676452973	0.421883702448824	0.673109906335734	0.91376417316458
Gxylt1	418.483978700259	0.119066694724863	0.281809049282731	0.422508414928175	0.67265395987641	0.91376417316458
LOC100502843	10.2876558041983	0.13346183047826	0.317060952267563	0.420934301508164	0.673803056761273	0.91376417316458
LOC100504302	29.9500148032565	0.170130386336365	0.403618134862584	0.421513236500851	0.673380347718513	0.91376417316458
Mknk1	208.739033653429	-0.121354490919073	0.287961520316822	-0.421426066877118	0.673443987974889	0.91376417316458
Mybpc2	67.6932920651388	0.170238927626983	0.404511526096091	0.420850622650845	0.67386416335392	0.91376417316458
Neurl2	126.630441284019	0.134725883817661	0.319653257261697	0.421475085133771	0.673408200743426	0.91376417316458
Pin1	444.483184679141	0.116477755117843	0.276759451506251	0.420862790715613	0.67385527747533	0.91376417316458
Rbpj	151.351867467173	-0.149202906202172	0.353103382533473	-0.422547371627141	0.672625531310448	0.91376417316458
Rhoa	1351.38532869048	0.0626235509812598	0.148481319215744	0.42176047001756	0.673199861733567	0.91376417316458
Ryr1	162.63822864244	-0.151276867761218	0.358842628720701	-0.421568831720274	0.673339760327935	0.91376417316458
Ryr2	16.8652983086323	-0.140036742424403	0.331743670517435	-0.42212332855057	0.672935000987391	0.91376417316458
Snx9	109.155803115455	-0.165553305773099	0.392305735775284	-0.422000727177562	0.673024486674479	0.91376417316458
Tmem66	70.128750177281	-0.168104855626907	0.398272499243491	-0.4220850195437	0.672962961904436	0.91376417316458
Tspan14	418.088444618928	0.0887940823820309	0.210249714555417	0.422326767814121	0.672786522638128	0.91376417316458
Ube2g2	463.84000906174	0.0839629112357409	0.198041693781713	0.423965830792618	0.671590732842248	0.91376417316458
Vps4b	415.682326093084	0.1078895080195	0.255654117424696	0.422013574849931	0.673015109051793	0.91376417316458
Ypel5	564.104761005946	-0.0796752905538053	0.188787680563083	-0.422036492615217	0.672998381310955	0.91376417316458
Zbtb17	236.720436744501	-0.131974221892941	0.312557625793324	-0.422239647994409	0.672850104707498	0.91376417316458
Zfp770	17.1568761190204	0.15990004892885	0.380012408498538	0.420775862453094	0.673918758904179	0.91376417316458
Zfp828	198.879477642182	-0.148763457969694	0.351410362738986	-0.423332587036398	0.672052621904141	0.91376417316458
Accn2	17.2018047307464	-0.153502230359196	0.365112682398015	-0.420424262863213	0.674175546543233	0.913931320075108
Kdm6a	139.160701169565	0.148717179316732	0.353781121312663	0.420364938538649	0.674218877280641	0.913931320075108
B3gnt2	533.773330550106	-0.0876532191618101	0.208947771941083	-0.419498223635167	0.674852052661561	0.914070346784156
Bbs12	57.0126397939553	-0.165963182992897	0.395398640716212	-0.41973635188092	0.674678065991477	0.914070346784156
Chtf8	67.6410165253543	-0.144239090767474	0.343802166690971	-0.419540959138644	0.674820826996916	0.914070346784156
Gemin5	136.503432084301	-0.13736035248064	0.327148416572962	-0.419871671455898	0.674579203476666	0.914070346784156
Mina	62.4861857874819	0.154812484292637	0.368745901817552	0.419835131806387	0.674605898260035	0.914070346784156
Tecpr2	55.7698087568946	0.16925027029413	0.403257170345569	0.419708024408077	0.674698762342286	0.914070346784156
Gnb5	21.9025021329159	-0.146260829956677	0.348893651568448	-0.41921321668985	0.675060313762207	0.91411285248869
Pqlc1	341.589502005837	-0.130341905403135	0.310832390663056	-0.419331798481793	0.674973660308032	0.91411285248869
Cd80	13.8023860817814	0.0880018716667537	0.21012329230682	0.418810645410288	0.675354524208759	0.914336734649518
LOC100504009	184.37671746959	0.117233034545021	0.279962888786288	0.418744909560183	0.675402570534934	0.914336734649518
Gm6654	45.8035814589662	-0.150073951695989	0.358614714959592	-0.418482414233614	0.675594441525941	0.914463619433245
Tmco3	72.4860449667671	-0.164955089288139	0.394276048911902	-0.418374612770347	0.67567324512497	0.914463619433245
Cdc73	87.5237118705893	0.148064045568232	0.354508392486499	0.417660198478574	0.676195576596219	0.915038468882559
D10Wsu102e	386.096742197032	-0.108626382794207	0.260556375909605	-0.416901649076871	0.676750347293509	0.915038468882559
Foxj3	148.208862066732	-0.149767842968129	0.359165956567293	-0.416987858202169	0.676687288771417	0.915038468882559
Gm13051	13.2905829306492	-0.165552500501753	0.397043351552877	-0.41696328588367	0.676705262207211	0.915038468882559
Psmg3	225.19394827249	0.131205417020137	0.314701412764327	0.41692033050514	0.676736682384642	0.915038468882559
Sipa1l1	155.85055155649	-0.141957104801437	0.340548263917841	-0.416848710864917	0.676789070598336	0.915038468882559
Slc16a13	15.0481180284556	0.125847574703534	0.301833695864674	0.416943424235699	0.676719790155054	0.915038468882559
Ube2q1	1134.99913471863	0.0674225622622366	0.161752580241788	0.416825265856367	0.676806220453479	0.915038468882559
Ap3s1	135.077348369849	0.153926515690984	0.370261868153372	0.415723381018603	0.677612430192424	0.915938073904898
Rdh11	63.1560850045864	-0.167426317677919	0.402783115880299	-0.415673624531161	0.677648843958084	0.915938073904898
BC031441	19.8510816142532	-0.161220147589274	0.388610220483087	-0.414863374897498	0.678241922626048	0.91661983685445
Osbp	205.098884080336	0.122873832094504	0.296355643684031	0.414616136770825	0.678422933310657	0.916744599123932
4931406C07Rik	13.1442135298074	0.145321893326888	0.350700307472435	0.414376292893071	0.678598548168877	0.916862038414838
G3bp1	1591.81075534188	0.0726715129928788	0.175578742988222	0.413896988644883	0.678949549364662	0.917216382464141
Trim23	11.5455904468026	0.141711737288331	0.342646570831865	0.413579908137671	0.679181790126393	0.917410217295662
0610011L14Rik	215.854003110049	-0.132732755362407	0.322304840716204	-0.411823648281104	0.680468686783939	0.917442446857494
2610027L16Rik	533.191738098583	0.0875529341110664	0.213155475417843	0.410746821959129	0.681258190261238	0.917442446857494
Apip	237.328132687598	-0.119667634543121	0.29035907526573	-0.41213671187513	0.680239221636425	0.917442446857494
Arfgef2	432.907928221529	0.118958566814875	0.28778143611861	0.413364282350187	0.679339739332161	0.917442446857494
Baz2b	662.524313333447	0.0863876635990817	0.209906558227008	0.411552951602664	0.68066712225073	0.917442446857494
Btbd19	96.6739098533718	-0.153139304795944	0.370789257593418	-0.413009011614533	0.679600011315714	0.917442446857494
Coro1b	2420.40602427516	-0.0623552071218329	0.151356717395211	-0.411975155083575	0.680357633667565	0.917442446857494
Dnajc8	631.424395017924	0.0855781662098559	0.208134149735572	0.411168308125218	0.680949124974875	0.917442446857494
Eif2s3x	711.815852573042	0.0900570023522841	0.219012845588513	0.411195069906929	0.680929503035997	0.917442446857494
Gm6648	241.68636725134	0.119369478681954	0.290690734700917	0.41064080974156	0.68133593479858	0.917442446857494
Hs1bp3	77.3040380893271	-0.166159170763501	0.402524035453548	-0.412793165447325	0.679758159260828	0.917442446857494
Ibtk	362.911150314616	0.101635271435257	0.246889643766665	0.411662757030474	0.68058662620229	0.917442446857494
Itk	10.7130294642168	0.113869946520168	0.277088845876884	0.41095102965914	0.681108443166031	0.917442446857494
Klhl26	113.142777552446	0.153461176826632	0.372941450687246	0.411488657385331	0.680714256677133	0.917442446857494
Mett10d	274.404877232999	-0.124544667855723	0.302806128041261	-0.41130167563436	0.680851341061204	0.917442446857494
Ndufs1	449.843372416144	0.102278668306179	0.248970962844576	0.410805610170807	0.681215079120456	0.917442446857494
Nup188	286.341459389307	-0.110077797879558	0.267826353644894	-0.411004355551613	0.681069340943169	0.917442446857494
Rufy1	326.367222995656	0.11004171305605	0.266833011910954	0.412399171556675	0.680046870277658	0.917442446857494
Ss18l1	38.6006590289655	0.166245253396239	0.404690766351562	0.410795766098153	0.681222297998589	0.917442446857494
Tysnd1	255.074475693284	-0.134860244792049	0.327564295336764	-0.411706180166555	0.68055479461891	0.917442446857494
Vps13d	114.795635471778	0.141180155434613	0.342023613784683	0.412778971230599	0.679768559690159	0.917442446857494
Wdr12	255.337622880493	-0.134100349524929	0.324535281669345	-0.413207306260028	0.679454735588515	0.917442446857494
Yipf2	29.5906829833551	0.156343847136282	0.380597958118758	0.41078477643198	0.6812303570005	0.917442446857494
Zfp598	421.323888426908	-0.105777392783502	0.257510188582622	-0.410769738338192	0.681241384876372	0.917442446857494
Farsb	444.01457734111	0.109493832154885	0.267380399308952	0.409505829289931	0.682168489765122	0.917607172073438
Gm11517	22.6689364052061	0.1617822935736	0.394809758326316	0.409772783376556	0.681972633088965	0.917607172073438
Gm12508	14.8009422750302	-0.164420223163955	0.401089617682942	-0.409933879898949	0.681854451483227	0.917607172073438
Gm15645	14.6928023975004	-0.165143179627982	0.402626501946893	-0.41016470309191	0.681685131476769	0.917607172073438
Mrps15	1152.4739464996	-0.0866501934907937	0.21121700518828	-0.410242505869985	0.681628062977548	0.917607172073438
Slc30a1	131.588176831254	-0.153493962581268	0.374348619897526	-0.410029460301697	0.6817843366783	0.917607172073438
Zfp740	1002.12040935531	0.0719617710967696	0.175682021550134	0.409613746824025	0.682089311138287	0.917607172073438
Zfp870	89.7505048042052	0.161570084955081	0.39443068345493	0.409628590605181	0.682078420594213	0.917607172073438
Pes1	544.938648774871	0.0905214707882772	0.221133791579716	0.409351597246255	0.682281655220692	0.917639972460777
Ctdp1	335.444592352157	0.0996776595352199	0.243761397441006	0.408914867495963	0.682602137897133	0.917712759795104
Dbf4	158.436769557328	0.143141547089419	0.349939252340446	0.409046844936848	0.682505283675144	0.917712759795104
Mpdu1	247.421973802261	-0.118255594699002	0.289112509047197	-0.409029671835117	0.682517886195293	0.917712759795104
H2-Ob	7653.24281725356	-0.0556970830151183	0.136279304559896	-0.40869802788463	0.682761281228591	0.917807335515504
Hisppd1	116.196583766498	-0.153313413164563	0.375874910956617	-0.407884135640696	0.683358740310567	0.917916614665376
Kif15	35.725594645577	0.162503945574972	0.398124932395685	0.408173245009092	0.683146489213852	0.917916614665376
Pi4ka	602.671150044944	0.0868946806333126	0.213112724380184	0.407740461701837	0.683464228566634	0.917916614665376
Rabgap1l	581.282649691208	-0.0812415678719986	0.199120636932028	-0.408001747702984	0.683272391802584	0.917916614665376
Scn8a	41.4978340716299	0.163053527473372	0.399629437748672	0.408011803114256	0.683265009505799	0.917916614665376
Slc25a14	53.1529931167879	0.164921252166755	0.403782033852412	0.408441283514451	0.682949729770916	0.917916614665376
Sos1	111.314641213013	-0.151271963494378	0.370929739866522	-0.407818374306717	0.683407022819454	0.917916614665376
Adnp2	96.2952298946378	0.15007988362157	0.368435174952465	0.407344069797171	0.6837552994063	0.918188225888465
Vps37c	72.2492434398616	0.148540336658716	0.36506244559962	0.406890214124152	0.684088623644059	0.918516499608339
Itgb1bp1	556.570492970336	0.0847342086649448	0.208416870607964	0.406561179129935	0.684330314597456	0.918675147149674
LOC100504223	17.3252489107884	0.141776100117968	0.348887382395023	0.406366372852785	0.684473423780925	0.918675147149674
Trib2	492.743024786545	0.100090427476468	0.246267219066131	0.406430169049784	0.684426556375653	0.918675147149674
1110020G09Rik	91.1961374279694	-0.159845390516344	0.393866926492815	-0.405836031828533	0.684863081919092	0.918758606204323
Ctso	795.464028376279	0.0853660350054946	0.210477917696789	0.405581905881792	0.685049825931016	0.918758606204323
Ddx55	206.256066559277	-0.136051360858207	0.335136172057851	-0.405958449733447	0.684773130206179	0.918758606204323
Fbxo48	22.4316912025497	-0.134136392841368	0.330746993525409	-0.405555894587634	0.685068941371586	0.918758606204323
LOC100503583	18.7302208399166	0.151030082422317	0.372340743039238	0.40562330404546	0.685019403249439	0.918758606204323
Sec63	309.360963278599	-0.104913928616482	0.258651387043993	-0.405619045060978	0.685022533068284	0.918758606204323
Eif6	888.732413263178	0.0776608195624903	0.191639574292942	0.405244166550785	0.685298042882055	0.918946623148537
A430088P11Rik	11.8471732731338	-0.14545862561029	0.359298040754478	-0.404841132183315	0.68559429199708	0.919126793210516
C130036L24Rik	15.4727538750467	0.15273068245384	0.37742761848442	0.404662178849385	0.685725846569177	0.919126793210516
Gm2370	25.3077224993214	0.163224084426628	0.403443310162293	0.404577496553277	0.6857881026741	0.919126793210516
Tubgcp4	60.5287781231956	0.15510472973508	0.383370083276472	0.404582247027408	0.685784610199145	0.919126793210516
Actr1a	599.427538160495	0.0785065554050528	0.194130451442852	0.404401034570115	0.685917839544268	0.919181484445684
Pgk1	2209.49479606518	0.0581873186495259	0.144044977783087	0.403952428922226	0.686247701231545	0.919504309039312
Mfap3	325.843508489271	0.114802702008643	0.284295681044905	0.403814442719268	0.686349175112353	0.919521072451235
Sephs1	123.506185593927	0.15509676090241	0.384198439096528	0.403689200995017	0.68644128170701	0.9195252835308
Uba1	1869.15344467916	0.0529186719576254	0.131160603039631	0.403464689329278	0.686606406108673	0.919627292152292
Dennd4b	970.312150429676	-0.0758950832500471	0.18839447489676	-0.402851958857273	0.687057134747008	0.919635139179626
Dusp4	19.1544725587531	-0.13338233823734	0.330710140498427	-0.403320980833287	0.686712109044902	0.919635139179626
Hdgf	1090.68131128547	0.0650766540107718	0.161447600617979	0.403082199807713	0.686887754904249	0.919635139179626
Nbeal2	347.336629144607	-0.120428522094392	0.298823140025555	-0.403009358927467	0.686941339575146	0.919635139179626
Polr3h	342.782046223166	0.102856925971255	0.255288053677458	0.402905363136218	0.687017845773298	0.919635139179626
BC016495	42.3529741035208	-0.1608780800827	0.400660655630404	-0.40153201424176	0.688028472692388	0.919753268188371
Bat2l	1194.11727482676	-0.0697373798621256	0.173644375137962	-0.401610359141889	0.687970804843075	0.919753268188371
Ctnnal1	76.7233666791622	0.158294428720963	0.393865361068119	0.401899847937087	0.687757734650271	0.919753268188371
Giyd2	97.3103478756784	-0.150412268256425	0.374604535405468	-0.40152281683835	0.688035242805001	0.919753268188371
Gm16378	15.5987946065338	0.160626190553576	0.399169722371514	0.402400737208414	0.687389127563577	0.919753268188371
Lrrc3	35.2447413376447	0.161229083516068	0.400826246716346	0.40224183130943	0.687506059220506	0.919753268188371
Slc35a5	60.9158593548302	0.152904947098884	0.380314056023554	0.402049160889847	0.687647846684602	0.919753268188371
Tmsb15b1	12.2860242821322	0.157647553537215	0.392566134568504	0.401582153056825	0.68799156647383	0.919753268188371
Vkorc1l1	61.4646250418136	-0.162425695395024	0.403961464254139	-0.402082153293807	0.687623566572021	0.919753268188371
Zfand2a	99.9888562187815	0.150719673822027	0.375354858453661	0.401539158019539	0.688023214249411	0.919753268188371
Neu1	488.707155816239	-0.0879232008968854	0.219141467189716	-0.401216629716037	0.688260638216123	0.91993559506037
Gm10505	13.1656736678551	-0.119564697696659	0.29811237738218	-0.401072571178005	0.688366694494624	0.919958385608538
Vill	13.7051368742058	-0.139539972295745	0.348148458454066	-0.400805946162635	0.688563000704369	0.92010176797419
D14Ertd449e	8.33259127265192	-0.122705585239949	0.306455920329007	-0.400402071228429	0.68886039894465	0.920227543223238
Eif2b3	55.6906568378674	0.162058049432442	0.4047455244927	0.40039491390439	0.688865669761468	0.920227543223238
Galnt7	51.3523385655348	-0.161497458366146	0.403425534678188	-0.400315410116449	0.688924219181639	0.920227543223238
Ppp2ca	1248.00191979274	0.0669461650332743	0.167284405136655	0.400193699936259	0.689013854501644	0.920228349932678
2310067B10Rik	48.1990107929423	-0.16080996135035	0.40474336180244	-0.397313400358727	0.691136366874328	0.920683785025525
Avl9	196.045110654574	0.149710022267541	0.376209251835772	0.397943488994509	0.690671842075695	0.920683785025525
Cisd2	623.388689286654	-0.0916096512859606	0.229840933585251	-0.398578485811716	0.690203816607909	0.920683785025525
Fam160a2	208.152818167566	-0.124982036060328	0.314142195074458	-0.397851794569352	0.690739435382302	0.920683785025525
Fkbp15	564.815181734047	0.0788049101593169	0.198258853312232	0.397484948806848	0.691009883443577	0.920683785025525
Fxc1	599.166287709118	0.0912524892962973	0.228872558911627	0.398704369498189	0.690111047888257	0.920683785025525
Gm10119	30.9251702325728	-0.15087761022894	0.379137122738978	-0.397949979519186	0.690667057625019	0.920683785025525
Gm5879	20.3851325034192	0.158089992769574	0.396846147870078	0.398365950175055	0.690360453175804	0.920683785025525
Gstk1	25.9119046693822	-0.139673639633091	0.349867909694312	-0.399218207108869	0.689732428720179	0.920683785025525
Hs6st1	295.324710795904	0.107360323206792	0.269173290886496	0.39885206609174	0.69000221030174	0.920683785025525
LOC106740	36.1942048784158	0.156774036080233	0.394020661749435	0.397882779507457	0.690716594302119	0.920683785025525
Mthfd1	511.784237481801	0.094086719272817	0.23648464959413	0.397855503240039	0.690736701457067	0.920683785025525
Osbpl7	97.7295175153938	-0.151571082980473	0.379466029374001	-0.399432547968831	0.689574515472235	0.920683785025525
Pdia6	1501.02575348825	0.0574176483983935	0.144380661000282	0.39768240428184	0.690864309323694	0.920683785025525
Pias4	139.834817234942	-0.146537094439795	0.36821935822304	-0.397961408511918	0.690658632842778	0.920683785025525
Rpp21	608.820097237926	0.0891905319768191	0.224353100058834	0.397545351294143	0.69096535047488	0.920683785025525
Sft2d2	235.327196626217	0.123603437179396	0.309946865176212	0.398789118609489	0.690048595503392	0.920683785025525
Skiv2l	536.606646379886	-0.0949119416996171	0.237964896359366	-0.398848498882308	0.690004838902021	0.920683785025525
Xrcc3	41.0224119738772	0.159549133467146	0.400795515386201	0.398081134499238	0.690570380179572	0.920683785025525
Yme1l1	269.708646709579	-0.11738211107179	0.295405555784114	-0.397359185612523	0.691102608360328	0.920683785025525
2010204K13Rik	14.4141148560605	-0.138049525721027	0.347669023546981	-0.397071687067835	0.691314597785315	0.920706446051427
Crnkl1	208.698377610729	-0.142298621536241	0.35849990015722	-0.396927925150987	0.691420610898914	0.920706446051427
Upf3b	473.321216723245	-0.105544862953692	0.265872922178314	-0.396974848318349	0.691386008086145	0.920706446051427
Lysmd4	38.6232867615077	0.159485897381315	0.402038432881286	0.396693162487796	0.691593742914872	0.920818359753719
Aip	669.292971308719	0.0820707300001593	0.207045899778628	0.396389061980502	0.69181803395171	0.920879742295541
Glrx5	28.4071978259649	0.155075175480111	0.391198227301869	0.396410731586591	0.69180205051715	0.920879742295541
2310035K24Rik	73.7610438776546	-0.159001238178262	0.402605875376498	-0.394930247924405	0.692894366104809	0.920916141374095
Baz1b	1035.64957952971	0.0763308235774842	0.193062446633219	0.395368570680646	0.692570900547887	0.920916141374095
Crk	309.207252087544	-0.129148307447705	0.326295304130712	-0.395801918730553	0.692251161236021	0.920916141374095
D14Abb1e	272.02531672545	-0.112746096777806	0.285563175107985	-0.394820154017308	0.69297562003058	0.920916141374095
Eno3	106.893224174414	-0.155317046788145	0.392987651360871	-0.395221188885453	0.692679656466398	0.920916141374095
Fam35a	50.7467721397814	0.156406899853103	0.396116796566365	0.394850461300494	0.692953251630772	0.920916141374095
Gne	134.85605882345	-0.1435211473783	0.362474098102914	-0.395948698484798	0.692142874441814	0.920916141374095
Hnrnph3	20.7291128659884	0.158101902385321	0.399254315290101	0.395992970722039	0.692110213824843	0.920916141374095
LOC100503618	12.0450986487688	-0.159838703207185	0.404653549886299	-0.395001361663816	0.692841883057318	0.920916141374095
Memo1	577.482640291583	0.0920397756251955	0.232732644431348	0.395474282733662	0.692492897452418	0.920916141374095
Pold1	1657.47762786076	0.113670130217254	0.288019333232539	0.394661458803807	0.693092749975725	0.920916141374095
Rangrf	21.970103832986	-0.158451228966821	0.401383779838875	-0.394762411750737	0.693018237659708	0.920916141374095
Rragb	10.8786415478793	-0.127753980086103	0.323112403575414	-0.3953855645046	0.692558360879183	0.920916141374095
Surf1	407.137072806084	0.097631096920491	0.247262158819567	0.394848517810341	0.692954686022666	0.920916141374095
Brwd3	22.9299206919539	-0.148804427572389	0.377183073200097	-0.394515125797939	0.69320076210976	0.920941269558674
Fbxw8	306.327050803256	-0.115396404747174	0.292798265394289	-0.394115739011561	0.6934955914403	0.920990329291871
Nudt22	74.8671378835912	-0.149867401562962	0.380128917199638	-0.394254145848773	0.693393413561316	0.920990329291871
Toe1	163.620969376907	-0.122985741117565	0.31206498017919	-0.394102987932019	0.693505005115967	0.920990329291871
Lrrc47	15.8546616022912	0.153985946398259	0.390867561150332	0.393959391117223	0.693611020883435	0.921012784153544
Gtpbp5	166.435656158078	0.144828429013266	0.3679744226453	0.393582869081284	0.693889030961435	0.921145263809067
Ireb2	213.397966006237	0.117506301236198	0.298519705281577	0.393629965316229	0.69385425457166	0.921145263809067
Chchd7	497.851832853947	-0.0943612064538503	0.239974997810516	-0.393212656796679	0.694162422322565	0.921153267059446
Eif3d	1232.13563949796	-0.0552225521052078	0.140364687735205	-0.393421970983072	0.694007844790141	0.921153267059446
Rnf166	316.850528097508	-0.113357446941065	0.288224336179848	-0.393295890428667	0.694100953156639	0.921153267059446
Pex13	167.37857561384	-0.118965760085327	0.302699133219427	-0.393016520463866	0.694307279619552	0.921227219787894
Arl6ip4	721.908774332869	0.076045102924956	0.194305454404122	0.391368853530974	0.695524611288718	0.921400266658582
Camsap1l1	85.5157353883234	-0.157328339942067	0.403234665659681	-0.390165710789478	0.69641401515523	0.921400266658582
Ckap2	40.6692232764059	-0.157610656394616	0.404054319686283	-0.390072939987348	0.696482611830019	0.921400266658582
Cnot3	78.5002869772434	-0.14758474960701	0.37773161042953	-0.390713261829443	0.696009195034719	0.921400266658582
Engase	65.0032323195638	-0.140836034472939	0.359536834710099	-0.391715175961034	0.695268675576606	0.921400266658582
Gm12942	83.0010041156342	0.152531560877655	0.389427125135226	0.391681911794638	0.695293256618867	0.921400266658582
Gm3866	19.1082068542485	-0.154419041113717	0.395500677495127	-0.390439384558627	0.696211669504187	0.921400266658582
Iffo1	328.376929496837	-0.114255533564381	0.29281078120308	-0.390202618547502	0.696386725476024	0.921400266658582
Isg20l2	282.235898932655	0.101560455796841	0.259422531254943	0.391486642681141	0.695437560043651	0.921400266658582
Ltv1	318.120336691816	-0.099049808598431	0.253931147965033	-0.39006561184873	0.696488030515045	0.921400266658582
Mterfd2	73.4728234189797	-0.141159335475632	0.359679548995779	-0.392458608974981	0.694719388491501	0.921400266658582
Nol10	15.8940927985759	0.157711013624965	0.40348705867111	0.390870066922067	0.695893280497684	0.921400266658582
Nup107	197.809592461712	0.137461105828649	0.351157825289342	0.391451068235162	0.69546385066533	0.921400266658582
Ogg1	8.51430533459806	0.152947264954734	0.390829117802354	0.391340506599819	0.695545561488456	0.921400266658582
Psd2	18.8088937996455	-0.142432545853548	0.365035624120057	-0.390188070539393	0.696397482258982	0.921400266658582
Qpctl	33.3506063360659	0.151635556664362	0.388737034175417	0.390072319674942	0.696483070510364	0.921400266658582
Rab5a	248.436725569487	0.140140538095586	0.359048360154509	0.390311037864869	0.696306562262246	0.921400266658582
Rbm7	544.13104405414	-0.0896199785606086	0.228863423775638	-0.391587161819557	0.695363275253999	0.921400266658582
Scyl2	27.738207056786	-0.152809140381828	0.391606655041953	-0.390210785272425	0.69638068703437	0.921400266658582
Slc4a8	156.944878009638	0.129702259016898	0.330890691724029	0.39197917094952	0.695073603978454	0.921400266658582
